"iso3","country","region","year","decision_year","completion_year","relief_van_musd","hipc_phase","post_completion","dsf_2022","eub","gdpg","reserves","pov_190","wgi_cc","wgi_rl","wgi_ge","wgi_rq","wgi_pv","wgi_va","ln_relief","ln_gdppc","ln_dxp","ln_inf_mort","ln_eub","inf_log","fdi_w","soc_exp","wgi_comp_lag","wgi_cc_lag","wgi_rl_lag","wgi_ge_lag","soc_x_wgi","dsf_num","dsf_high","time_since_comp","dxp","sdi","gdppc","trade","inf","fdi","wgi_comp","educ_exp","health_exp","inf_mort","gini","dxx_proxy","dxx_proxy_flag","tax_rev_gdp","total_rev_gdp","resource_rev_gdp","direct_tax_gdp","indirect_tax_gdp","income_tax_gdp","goods_tax_gdp","trade_tax_gdp","social_cont_gdp","IPF","RDI","resource_dep","fiscal_space","ln_tax_rev","ln_total_rev","wgi_pc1","FCF","FDS","IGC","IGA","ajr_settmort","ht_colonial","ross_oil_prod"
"MRT","Mauritania","SSA",2015,2000,2002,1100,2,1,"High",NA,5.37633924099251,3.46682819634329,NA,-0.939602792263031,-0.891648173332214,-1.06793129444122,-0.912680149078369,-0.635684847831726,-0.888364434242249,7.00397413672268,7.3491980129611,4.43573363366226,3.65065824129374,NA,0.0320288257366257,8.13584950372229,4.24840520871445,-0.852660566568375,-0.932971298694611,-0.873123645782471,-0.991944909095764,-3.6224475922745,3,1,13,83.4140311520752,4.04771077507318,1554.94897871782,77.3467864944966,3.25472688117631,8.13584950372229,-0.889318615198135,2.82956598871445,1.41883922,38.5,36.4,215.688420767191,1,14.53,20.96,1.61,6.46,8.07,4.86,7.55,2.57,0.91,0.444597384721266,0.800495662949194,0.110805230557467,6.43,2.7427736371606,3.08922261664133,-0.44311890118265,-1.80310687829727,NA,0.167372673160775,0.330328843338986,5.63478946685791,6,NA
"MOZ","Mozambique","SSA",2015,2000,2001,4300,2,1,"High",NA,7.3930936986377,2.81635127253169,NA,-0.779485106468201,-0.869379043579102,-0.828703820705414,-0.56189900636673,-0.516435563564301,-0.270830363035202,8.36660283278374,6.41438275116873,5.49147945722627,3.98527346716774,NA,0.0348917381237179,23.8654900431928,7.70178163575298,-0.540459471444289,-0.669842422008514,-0.809284687042236,-0.744966745376587,-4.16250083203839,3,1,14,241.615881289574,5.71995457886466,610.563774706589,98.7612036510901,3.55075967356746,23.8654900431928,-0.637788817286492,5.91515660575298,1.78662503,53.8,37.9,489.293107733215,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.646984809227518,NA,NA,0.413656034003223,0.545871932150983,NA,7,NA
"MMR","Myanmar","Asia",2015,2012,2015,2200,2,1,"High",NA,6.99284029026121,2.85278753423402,18.2,-0.853926837444305,-1.25903189182281,-1.29010629653931,-1.24763536453247,-1.16666913032532,-1.21916234493256,7.69666708152646,7.06196286188697,2.93246177767163,3.79773385902602,NA,0.0903357541594223,6.85124098701507,NA,-1.20125504334768,-0.884396433830261,-1.19439601898193,-1.29918825626373,NA,3,1,0,17.7737905538591,0.872294204474978,1166.73305547935,44.1635704019387,9.45417189526018,6.85124098701507,-1.1727553109328,2.66048474102788,1.1429708,44.6,38.1,80.4907320313888,1,6.5,20.59,NA,2.51,3.99,2.4,3.99,0.68,0.09,0.386153846153846,0.629072681704261,NA,14.09,2.01490302054226,3.07223024452672,-1.57653448134926,NA,NA,0.483421313263442,0.357476076827566,3.54385352134705,5,NA
"NIC","Nicaragua","LAC",2015,2000,2004,4500,2,1,"High",NA,4.79226768332697,3.7741066722948,NA,-0.907448709011078,-0.754737794399261,-0.862327516078949,-0.419965863227844,-0.092195525765419,-0.414940387010574,8.41205487329293,7.63745432908845,4.55229624744447,2.68102152871429,NA,0.0391955202104029,7.58033255797744,8.54429054578125,-0.547501563404997,-0.887541770935059,-0.714166402816772,-0.837822556495667,-4.67801243200177,3,1,11,93.8499574183771,12.8287757072289,2074.45620634731,98.194164594236,3.99737996694396,7.58033255797744,-0.575269299248854,4.07843017578125,4.46586037,14.6,55.5,191.151801751539,1,22.31,NA,NA,11.56,10.75,6.13,10.75,0.64,5.23,0.518153294486777,1.0753488372093,NA,NA,3.14888245304767,NA,0.816972927449176,NA,NA,0.122528697650847,0.538485974193985,5.09558916091919,2,NA
"NER","Niger","SSA",2015,2000,2004,521,2,1,"High",NA,4.39264883207291,NA,NA,-0.674528837203979,-0.593084812164307,-0.722630620002747,-0.780473530292511,-1.05970323085785,-0.204434901475906,6.25766758788264,6.1855140909479,3.13247946284231,4.23844490619586,NA,-0.00577756171165812,5.46761764113716,5.59832120440308,-0.695700898766518,-0.695517003536224,-0.650923073291779,-0.713478982448578,-3.89475709348688,3,1,11,21.9307650945134,0.865275524870168,485.662574175279,44.727430371186,-0.576090369833189,5.46761764113716,-0.672475988666217,4.48669004440308,1.11163116,69.3,35.2,98.0640511315467,1,12.59,18.24,0.62,3.82,8.77,3.1,8.76,1.58,0.6,0.303415409054805,0.43557582668187,0.0492454328832407,5.65,2.60933422816305,2.95699144523756,0.675925123776842,0.251322050048637,NA,0.478081794376007,0.699207601499751,5.99146461486816,6,NA
"NPL","Nepal","Asia",2015,2004,2011,310,2,1,"Moderate",NA,3.97605327162971,12.5337607363715,NA,-0.603533506393433,-0.693813145160675,-1.1360867023468,-0.831647515296936,-0.997430026531219,-0.41568249464035,5.73979291217923,6.77484499111767,2.87748671423926,3.48431228837266,NA,0.0757464979132096,0.213029527712984,4.16829753010315,-0.684190094470978,-0.588949203491211,-0.649449348449707,-0.863811731338501,-2.85190788090442,2,0,4,16.769557036253,0.916147884097418,875.543635474862,46.6657303895158,7.86890895590891,0.213029527712984,-0.779698898394902,3.25902009010315,0.90927744,32.6,31.1,71.8709721085628,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.163669470671171,NA,NA,0.380957981597493,0.719123548114843,NA,0,NA
"RWA","Rwanda","SSA",2015,2000,2005,810,2,1,"Moderate",NA,8.8568555974538,3.5759868255429,NA,0.598373830318451,0.0389242395758629,-0.146698489785194,0.147564426064491,0.00251837843097746,-1.13544893264771,6.69826805411541,6.59850716196767,3.74208606409037,3.51749783735832,NA,0.0249706504408434,1.89710171173713,5.75184177893189,-0.0744053609669209,0.776426076889038,0.0701682195067406,-0.0527384430170059,-0.427967863786044,2,0,10,41.1859009324245,2.20346508268082,733.998629882494,45.2019756159103,2.52850284192421,1.89710171173713,-0.0824610913405203,3.64711999893189,2.10472178,33.7,50.6,182.230534711088,1,16.22,24.84,0,7.16,9.07,6.18,9.07,1.72,0.97,0.441430332922318,0.78941565600882,0,8.62,2.84607149899958,3.2519236789144,3.48859504037189,-2.80032020620614,NA,0.679177490535327,0.214209353511326,5.63478946685791,8,NA
"STP","São Tomé and Príncipe","SSA",2015,2000,2007,263,2,1,"High",NA,1.5397042826735,4.5989823842938,NA,-0.0675903484225273,-0.774950444698334,-0.850413978099823,-0.837602376937866,0.13627190887928,0.279920190572739,5.57594910314632,7.16866422804088,4.49985529189784,2.71469474382088,NA,0.0511291252396665,10.7400374911446,6.75105428632202,-0.329190488439053,0.0131356371566653,-0.790939271450043,-0.869527339935303,-2.22238285799291,3,1,8,89.0041060347429,1.05152951481769,1298.10946596396,99.6074605551315,5.24587835022454,10.7400374911446,-0.352394174784422,4.69794988632202,2.0531044,15.1,34.2,178.709718205255,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.73456971141481,NA,NA,0.697818731740753,NA,NA,7,NA
"SEN","Senegal","SSA",2015,2000,2004,850,2,1,"High",NA,6.36704365066983,NA,NA,0.031306829303503,-0.159370958805084,-0.48336198925972,-0.224439725279808,-0.120225243270397,0.282860070466995,6.74641212857337,7.10497048565812,4.11870281320175,3.61899332664977,NA,0.0013512060461607,2.30194934655844,6.5345869104419,-0.0984379115204016,0.0584492757916451,-0.0757830440998077,-0.404590606689453,-0.643251088112454,3,1,11,60.4794401983364,5.77858593338679,1218.00613555438,58.1103376742017,0.135211933635165,2.30194934655844,-0.112205169474085,5.4563798904419,1.07820702,37.3,38.6,208.15380745993,1,16.4,19.89,0,5.52,10.87,4.15,10.87,2.17,1.11,0.336585365853659,0.507819687212511,0,3.49,2.85647020622048,3.03927057556847,3.04533095654532,-1.79644142195599,NA,0.78560093723685,0.87255016377291,5.10388278961182,6,NA
"SLE","Sierra Leone","SSA",2015,2002,2006,994,2,1,"High",NA,-4.36333262093788,2.95870789327103,NA,-0.820486605167389,-0.880522012710571,-1.28399503231049,-0.928697109222412,-0.106272891163826,-0.271190404891968,6.90274273715859,6.87168860673288,3.19208755470307,4.3425058765116,NA,0.0647519573426951,3.71866092366771,4.02854389563993,-0.724469484140476,-0.948586165904999,-0.935613691806793,-1.2485363483429,-2.91855711791152,3,1,9,23.3391838239619,0.780109597024973,964.575980888989,36.4823958242319,6.68943562498681,3.71866092366771,-0.715194009244443,3.21786273563993,0.81068116,76.9,42.1,127.947648703816,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0910222379343144,NA,NA,0.204532204933818,0.656970859526566,6.18001651763916,5,NA
"SLB","Solomon Islands","Asia/Pacific",2015,2010,2014,34,2,1,"High",NA,1.67578612030815,8.95713766408738,NA,-0.345234453678131,-0.489612936973572,-0.993977129459381,-0.973001599311829,0.639986574649811,0.284463554620743,3.55534806148941,7.6233863983519,2.84264923839708,2.97552956623647,NA,-0.00576125707966182,2.46368311219347,NA,-0.380063538750013,-0.26601055264473,-0.490089744329453,-1.12043535709381,NA,3,1,1,16.1611693966709,1.09233203435672,2045.47721526649,88.1884859107326,-0.57446928635949,2.46368311219347,-0.312895998358727,8.48414993286133,3.06908107,19.6,37.3,36.6514272918344,1,23.11,23.13,0,6.95,16.16,6.95,16.16,7.47,0,0.300735612289052,0.430074257425743,0,0.0199999999999996,3.18262669219308,3.18345587963694,1.71345234670792,-5.79918060813462,NA,0.353492821765311,0.729745295171379,NA,5,NA
"SOM","Somalia","SSA",2015,2016,2020,4700,0,0,"In distress",NA,10.4621881235166,NA,NA,-1.64167070388794,-2.31539630889893,-2.21740865707397,-2.10189485549927,-2.37008881568909,-2.00183415412903,8.45553053102413,6.09938371678218,3.83405147422393,4.4320065669789,NA,NA,4.92510820324606,NA,-2.19365259011586,-1.66348052024841,-2.35567021369934,-2.44022870063782,NA,4,1,NA,45.2495379770867,0.000525565112830853,445.583080073396,76.4793322385239,11.8041858089129,4.92510820324606,-2.10804891586304,1.7786500453949,0.09905031,84.1,38.9,118.33141491341,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.6595282214067,NA,NA,0.0581022291105944,0.21539750756267,NA,3,NA
"SDN","Sudan","SSA",2015,2017,2021,23500,0,0,"In distress",NA,1.91017689052751,0.183852571194074,NA,-1.50019693374634,-1.23291897773743,-1.51124954223633,-1.50451040267944,-2.15515303611755,-1.7833217382431,10.0647982524184,7.16424047916195,3.78037219734634,3.89182029811063,NA,0.156230549156709,3.34135261447755,NA,-1.62264484167099,-1.46285510063171,-1.16981041431427,-1.55851590633392,NA,4,1,NA,42.8323529853489,1.03458919431746,1292.37963867188,18.3782728546541,16.9095706050977,3.34135261447755,-1.61455843846003,2.8493076272306,0.82485694,49,31.1,466.119458820659,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.31387569840357,NA,NA,NA,NA,4.47960710525513,5,NA
"TGO","Togo","SSA",2015,2008,2011,282,2,1,"High",NA,5.4680413807304,NA,61.5,-0.754961371421814,-0.818953156471252,-1.22630846500397,-0.863928973674774,-0.232123047113419,-0.70099675655365,5.64544689764324,6.62147487385192,2.98379467998978,3.8155121050473,NA,0.0255215753254705,4.48026975109969,4.63536977850708,-0.80079951385657,-0.900183320045471,-0.858590245246887,-1.26683342456818,-3.71200186517391,3,1,4,18.7626675363985,1.04645098418714,751.051987587248,69.1281378813376,2.58500390801595,4.48026975109969,-0.76621196170648,3.71097993850708,0.92438984,45.4,43,54.2837348479014,1,16,19.09,0.05,2.93,13.07,2.66,13.06,3.76,0,0.183125,0.224177505738332,0.003125,3.09,2.83321334405622,3.00022217882684,-0.0172076254793386,-0.792407307235062,-0.862515312224895,0.249535925396472,0.467144830318698,6.50428819656372,6,NA
"UGA","Uganda","SSA",2015,2000,2000,1950,2,1,"Moderate",NA,5.18785986002466,4.48774581631333,NA,-1.08141160011292,-0.414233267307281,-0.575544655323029,-0.319013208150864,-0.804575800895691,-0.567825973033905,7.57609734062311,6.76033891805723,3.4383395112552,3.64805745959368,NA,0.054390510651532,2.27760507458345,3.07865697010315,-0.636077041427294,-1.09778785705566,-0.394638538360596,-0.540372133255005,-1.95826301711273,2,0,15,30.135215546196,0.298477888647714,862.934610355811,37.6892983324358,5.58968606251725,2.27760507458345,-0.627100750803948,2.32152009010315,0.75713688,38.4,30.8,159.91391126675,1,10.16,11.31,0,3.53,6.63,3.53,6.63,1.04,0,0.34744094488189,0.532428355957768,0,1.15,2.41233595695316,2.51041194019636,0.861864843586754,0.990393126929503,NA,0.219432829586155,0.328184385967311,5.63478946685791,5,NA
"TZA","Tanzania","SSA",2015,2000,2001,2026,2,1,"Moderate",NA,6.16062877406682,4.29719695420778,NA,-0.709870934486389,-0.395599663257599,-0.653441548347473,-0.427903473377228,-0.423460692167282,-0.222135826945305,7.614312146452,6.84495106036383,3.69608314597648,3.71600812150219,NA,0.0543761480383684,3.17633492826527,5.45212652285076,-0.495699214438597,-0.761549293994904,-0.401008069515228,-0.657758951187134,-2.70261483439696,2,0,14,39.2891880346749,0.971785093135546,939.127319335938,40.7576808778314,5.58816952959298,3.17633492826527,-0.472068689763546,4.19486548285076,1.25726104,41.1,35,192.794031399587,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.43161514658007,NA,NA,0.681573722573783,0.591239006756937,5.63478946685791,5,NA
"ZMB","Zambia","SSA",2015,2005,2005,3850,2,1,"In distress",1.25e+09,2.92037511217961,3.85992865254806,67.9,-0.368724584579468,-0.242757827043533,-0.643124341964722,-0.495386928319931,0.144709780812263,-0.0665627419948578,8.25608813381491,7.16694364932532,4.09559473349932,3.74950407593037,20.9464093890606,0.0963150646562132,7.44741668984243,6.71487164379272,-0.265665027002494,-0.34807288646698,-0.22469437122345,-0.534005224704742,-1.78390655656647,4,1,10,59.0750571840252,2.77461266022318,1295.87788680068,79.8652687573958,10.1105928909618,7.44741668984243,-0.278641107181708,4.62433004379272,2.0905416,42.5,55.8,147.936789303184,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15903527611402,NA,0.458237144630823,0.735682476794142,0.628115192902351,NA,5,NA
"AFG","Afghanistan","Asia",2016,2007,2010,571,2,1,"High",NA,2.26031420279821,11.8280603760738,NA,-1.54022777080536,-1.52253365516663,-1.29146802425385,-1.33969509601593,-2.6621561050415,-1.03783690929413,6.3491389913798,6.33482787254852,2.71780546580286,4.13196142579341,NA,0.0429051859388298,0.516606084523093,5.14409982803223,-1.49456469217936,-1.35471308231354,-1.51620066165924,-1.39739489555359,-7.68818997602291,3,1,6,14.1470450360055,0.324902542065687,563.872336723147,57.5643564343816,4.38389195513915,0.516606084523093,-1.5656529267629,4.54397010803223,0.60012972,62.3,35.7,49.1521000573746,1,9.87,52.23,NA,2.4,7.47,2.06,7.47,3.31,0.34,0.243161094224924,0.321285140562249,NA,42.36,2.38600670113312,3.97462214718467,-3.02928541903876,NA,NA,0.0990424967954662,0.285536970562128,4.54009819030762,0,NA
"BEN","Benin","SSA",2016,2000,2003,460,2,1,"High",NA,3.33967342629693,NA,NA,-0.529033243656158,-0.627077043056488,-0.625652372837067,-0.583056390285492,-0.00878350250422955,0.407765537500381,6.13339804299665,6.91377638203536,3.59775507095866,4.01998014693324,NA,-0.00796473592459116,1.11488130998834,3.61299228523132,-0.358255226475497,-0.563740015029907,-0.555592477321625,-0.682311475276947,-1.29437336939977,3,1,13,35.5161661575197,1.16386698318663,1006.03926633023,58.9869283378276,-0.793310145785624,1.11488130998834,-0.327639502473176,2.89910006523132,0.71389222,55.7,45.2,120.420463171477,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.86408565017709,NA,NA,0.710366286098077,0.865039322526744,5.58544921875,6,NA
"BOL","Bolivia","LAC",2016,2000,2001,1855,2,1,"Moderate",0,4.26392086382097,10.4472997333726,7.2,-0.7748863697052,-1.23873949050903,-0.600444853305817,-1.01973187923431,-0.25367596745491,-0.0366767346858978,7.52617891334615,8.03189579058125,3.52623490775191,3.25424296870549,0,0.0355911951610288,0.988080149462259,12.5800566700928,-0.625265115949635,-0.717874646186829,-1.16211700439453,-0.676909506320953,-7.86587059247854,2,0,15,32.9957292948572,2.32780940099488,3077.57057564766,56.4010345026573,3.62321431764138,0.988080149462259,-0.654025882482527,8.15060997009277,4.4294467,25.9,45.2,117.003986135405,1,26.13,32.71,5.09,NA,17.15,NA,17.15,NA,0,NA,NA,0.194795254496747,6.58,3.30064012667084,3.51779452924597,0.410236199634228,NA,4.02343359775102,0.429374953763959,0.709035175259918,4.26268005371094,2,NA
"BFA","Burkina Faso","SSA",2016,2000,2002,700,2,1,"High",NA,5.95797670754024,NA,NA,-0.169877484440804,-0.4552983045578,-0.638990938663483,-0.44747668504715,-0.868710696697235,0.0134272389113903,6.55250788703459,6.47453937507524,4.43803820046834,4.00186370942794,NA,0.00440071710515126,3.04380349897538,NA,-0.446649084488551,-0.299044787883759,-0.541128635406494,-0.692133605480194,NA,3,1,14,83.6087932611822,10.0786427443046,648.420480176012,57.8931727994406,0.441041448058809,3.04380349897538,-0.427821145082514,6.03576993942261,2.38693118,54.7,42,288.838179765439,1,15.29,19.73,0.59,5.71,9.58,3.79,9.58,1.86,1.76,0.373446697187704,0.596033402922756,0.0385873119686069,4.44,2.79055142261395,3.03158192644769,1.8080985523295,-1.39777179803126,NA,0.692065767664782,0.724054075639412,5.63478946685791,6,NA
"BDI","Burundi","SSA",2016,2005,2009,825,2,1,"In distress",NA,3.20017470604286,1.50902321397986,NA,-1.27876329421997,-1.48439371585846,-1.48436272144318,-0.854655146598816,-1.96437513828278,-1.55564069747925,6.71659477352098,5.55319975301285,3.1713729002339,3.68887945411394,NA,0.0540874384617878,0.00210472726474442,6.92787933226196,-1.27918951710065,-1.28703820705414,-1.18589973449707,-1.23757755756378,-8.86207061756776,4,1,7,22.8401921043702,1.27654441215923,258.061970808946,49.9435101361017,5.55768961400965,0.00210472726474442,-1.43703178564708,4.69199991226196,2.23587942,40,47.6,91.4641043135659,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.53040793493627,NA,NA,0.0204126932544951,0.158714428828637,5.63478946685791,8,NA
"CMR","Cameroon","SSA",2016,2000,2006,1260,2,1,"High",NA,4.53579423678801,3.40870594357098,NA,-1.1794182062149,-1.0590637922287,-0.822786748409271,-0.809304058551788,-1.06121301651001,-1.03096854686737,7.13966033596492,7.26935091154544,3.20782986841257,3.94352167248752,NA,0.0087039146296783,1.96334943457327,2.92827070113342,-0.968264440695444,-1.09658634662628,-0.998327970504761,-0.833807587623596,-2.83534039263781,3,1,10,23.7253706528744,2.59767579999014,1435.61830727839,40.6386315268268,0.874190383288856,1.96334943457327,-0.993792394797006,2.56234002113342,0.36593068,51.6,31.1,116.762645598499,1,13.69,16.24,2.28,5.14,8.56,3.85,8.56,1.83,1,0.3754565376187,0.600467289719626,0.16654492330168,2.55,2.68716699018579,2.84723226523555,-0.777732826899306,-0.765021290932961,NA,0.0292531641560761,0.217724649016079,5.63478946685791,6,NA
"CAF","Central African Republic","SSA",2016,2007,2009,578,2,1,"In distress",NA,4.75031684122342,NA,NA,-1.30511975288391,-1.8510274887085,-1.80731046199799,-1.41679394245148,-1.77954876422882,-1.08043265342712,6.361302477573,5.93186913298287,3.71986927924804,4.34380542185368,NA,0.0482703410949699,0.397590019652539,2.35362325250234,-1.56844156980515,-1.32741355895996,-1.71155834197998,-1.81107401847839,-3.69152054888466,4,1,7,40.2590003485294,1.36665790616347,376.858254120398,50.53064402191,4.94543276106518,0.397590019652539,-1.54003884394964,1.75408898250234,0.59953427,77,43.2,159.34489309526,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.22718156860594,NA,NA,0.260426857211737,0.324434913309604,5.63478946685791,6,NA
"COM","Comoros","SSA",2016,2010,2012,145,2,1,"High",NA,3.32039987961315,7.08079906543648,NA,-0.70679372549057,-1.04841732978821,-1.6781952381134,-1.09867775440216,0.0220019221305847,-0.291283309459686,4.98360662170834,7.20461428234469,2.9006095759695,3.73050112880476,NA,0.00794354068406591,0.352458395658835,NA,-0.815358161926269,-0.769919633865356,-0.852907538414001,-1.6414749622345,NA,3,1,4,17.1852272690132,0.625698238111544,1345.62555739306,37.1328797158337,0.797517430888487,0.352458395658835,-0.800227572520574,3.41744995117188,0.57399994,41.7,31.1,92.5607030778456,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.375975437049229,NA,NA,0.373762231161545,0.601495793373439,NA,6,NA
"COD","Dem. Rep. Congo","SSA",2016,2003,2010,12300,2,1,"In distress",NA,0.393832798154563,0.571544526905987,NA,-1.36702644824982,-1.64798176288605,-1.5598304271698,-1.3217271566391,-2.22458934783936,-1.41227197647095,9.41743583886879,6.17474684615892,2.73161372551158,3.9982007016692,NA,0.0284499456765945,2.41546438746157,2.6489879538855,-1.55960941314697,-1.31121599674225,-1.6004239320755,-1.64293670654297,-4.13138654819277,4,1,6,14.3576500658631,1.14378340083182,480.461377880475,68.0083342860132,2.88585107289988,2.41546438746157,-1.58890451987585,2.1186900138855,0.53029794,54.5,33.3,42.2232075424201,1,8.3,12.24,0.67,3.2,5.1,2.5,5.09,1.09,0.49,0.385542168674699,0.627450980392157,0.0807228915662651,3.94,2.23001440015921,2.58324255050886,-3.22713868536737,1.79383474932179,NA,0.0143059463393851,0.202592185668617,5.48063898086548,8,NA
"CIV","Côte d'Ivoire","SSA",2016,2009,2012,3000,2,1,"High",136377000,7.17275963956332,NA,NA,-0.555474996566772,-0.663034617900848,-0.736379206180573,-0.422826766967773,-0.909238815307617,-0.310144811868668,8.00670084544037,7.54394990777546,3.22687124162315,4.05004430332552,18.7309336747871,0.00720576061220305,1.19375800859004,4.78895080365662,-0.609860832492511,-0.462360084056854,-0.65147203207016,-0.747540533542633,-2.9205935238837,3,1,4,24.2006866364198,3.31055558668332,1889.27777949938,47.5663138935656,0.723178457513308,1.19375800859004,-0.599516535798708,3.93593001365662,0.85302079,57.4,36.8,101.755568827853,1,13.03,14.42,0.39,4.76,8.26,1.46,8.26,3.56,1.55,0.365310821181888,0.576271186440678,0.0299309286262471,1.39,2.64119789411437,2.73566536813518,1.01486127734854,-0.0204141758035014,NA,0.477572992766176,0.577683305859969,6.50428819656372,6,NA
"ETH","Ethiopia","SSA",2016,2001,2004,1941,2,1,"Moderate",NA,9.43348265981905,1.78101039203728,NA,-0.442086547613144,-0.507818698883057,-0.714294850826263,-1.10960459709167,-1.61724519729614,-1.40238106250763,7.57147364885127,6.45651166460529,3.48413156262221,3.8286413964891,NA,0.0641772062366022,5.83962546871355,5.96154353998447,-0.928095087409019,-0.476118475198746,-0.5272017121315,-0.712037622928619,-5.53287927283456,2,0,12,31.5941088728904,1.81517794155653,636.835680951429,34.8990210816111,6.62813337230924,6.0502150951561,-0.965571825702984,5.06151399998447,0.90002954,46,31.1,181.060143773132,1,NA,NA,0,NA,7.57,NA,7.57,4,NA,NA,NA,NA,NA,NA,NA,-0.3008930366034,NA,NA,0.439157907425309,0.170519365304127,3.25809645652771,0,NA
"GMB","Gambia","SSA",2016,2000,2007,67,2,1,"High",NA,1.94335965478776,2.61066537199163,NA,-0.85063761472702,-0.798708558082581,-0.937365174293518,-0.581205725669861,-0.442044198513031,-1.2605242729187,4.21950770517611,6.42193663382637,3.77898388028838,3.74478708605223,NA,0.0697946153964661,4.70370236790454,3.3141981365448,-0.762369990038375,-0.81372058391571,-0.745471298694611,-0.990610837936401,-2.52664520034286,3,1,9,42.7715420042373,3.00308524757423,615.193365494386,38.1140879565948,7.22879272057922,4.70370236790454,-0.811747590700785,2.0244300365448,1.2897681,42.3,44.7,224.439540848762,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0428056211434392,NA,NA,0.379316318713292,0.19062077811379,7.29301786422729,5,NA
"GHA","Ghana","SSA",2016,2002,2004,3500,2,1,"In distress",7.5e+08,3.37346574966936,3.20054453410844,39,-0.175533577799797,0.0332300700247288,-0.254053384065628,-0.299607872962952,-0.138907715678215,0.583152055740356,8.16080392095467,7.46210638650676,4.18398893663466,3.5945687746427,20.435583765828,0.160881985445854,6.20782671803196,5.6949104059082,-0.0108459753294787,-0.210838302969933,0.123091638088226,-0.319785863161087,-0.061766857766072,4,1,12,64.6271141908687,8.5491622317565,1740.81101902928,67.8769994445865,17.4546347070868,6.20782671803196,-0.0419534041235845,4.3945198059082,1.3003906,36.4,43.5,190.42419293631,1,13.09,16.39,0.84,4.52,8.57,3.68,8.57,2,0.84,0.345301757066463,0.527421236872812,0.0641711229946524,3.3,2.64546532591059,2.85589532836619,3.3262034825052,-0.353889672613377,0.112453574662151,0.351145462400228,0.926668302357145,6.50428819656372,5,NA
"GIN","Guinea","SSA",2016,2000,2012,800,2,1,"High",NA,10.82062719659,1.89331945500347,NA,-0.94692987203598,-1.24484181404114,-1.0659271478653,-0.888324558734894,-0.396070927381516,-0.761295199394226,6.68586094706836,6.69361658824437,3.29970599641854,4.25134831103177,NA,0.078558663542287,17.3593826170237,3.20824420253357,-0.922136619687079,-1.01449871063232,-1.18813967704773,-1.18544518947601,-2.95843946405498,3,1,4,26.1046688793802,0.680874842134816,807.236421043888,111.839467415368,8.17268112275132,18.8280094343567,-0.883898253242176,2.54450011253357,0.66374409,70.2,33.4,46.6823912571549,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.536165828990079,NA,NA,0.127537070743377,0.405482369199325,6.18001651763916,6,NA
"GNB","Guinea-Bissau","SSA",2016,2000,2010,790,2,1,"In distress",NA,5.4326782650304,NA,NA,-1.58653998374939,-1.53768706321716,-1.70729947090149,-1.24513328075409,-0.445275574922562,-0.734231889247894,6.67329796776765,6.49714084788526,3.87468770400972,3.97781074596615,NA,0.0149193564409623,1.92748272635559,NA,-1.1629124780496,-1.50987255573273,-1.31254017353058,-1.65444445610046,NA,4,1,6,47.1676533769771,0.797269618666134,663.242608032005,54.3006730474711,1.50312055861088,1.92748272635559,-1.20936121046543,1.85497999191284,0.48464295,53.4,34,173.727693340898,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.19024022053083,NA,NA,0.126784847963739,0.51155895932671,5.10388278961182,7,NA
