"iso3","country","year","dxp","gdppc","trade","inf","fdi","hipc","post_decision","post_completion","completion_year","decision_year","ln_relief"
"AGO","Angola",2012,30.7446796123415,5702.45306277434,81.9394785486361,10.2779049218839,-1.02012839058611,0,0,0,NA,NA,0
"AGO","Angola",2013,35.3141708088895,5688.57916215215,77.3498013716078,8.77781429332624,-4.78350487024797,0,0,0,NA,NA,0
"AGO","Angola",2014,35.9601982257134,5649.68762469139,69.5801424481147,7.28038730361121,2.38352427018273,0,0,0,NA,NA,0
"AGO","Angola",2015,56.7801551813803,3641.72893919944,54.9793808779835,9.35597215533784,9.7795154502448,0,0,0,NA,NA,0
"AGO","Angola",2016,114.845094739154,2051.81462126253,47.0155661405313,30.6944150806719,-0.299804386002375,0,0,0,NA,NA,0
"AGO","Angola",2017,84.9404832711627,2790.71886869768,45.6643423539921,29.8444799015679,-8.76696380208172,0,0,0,NA,NA,0
"AGO","Angola",2018,84.2843625797666,2860.0936483682,58.916480075976,19.6289379701521,-7.21246216123288,0,0,0,NA,NA,0
"AGO","Angola",2019,96.5947267900598,2493.67884440177,60.7148243336685,17.080954143438,-5.07649440156737,0,0,0,NA,NA,0
"AGO","Angola",2020,148.159899274824,1759.35619918264,54.3442286847189,22.271539247051,-3.17143620765821,0,0,0,NA,NA,0
"AGO","Angola",2021,108.138096106725,2303.90812662776,61.5262136695806,25.7542948841891,-5.47403409372737,0,0,0,NA,NA,0
"AGO","Angola",2022,62.7115153094556,3682.1131513698,55.2547732713835,21.3552901320822,-5.02899288556058,0,0,0,NA,NA,0
"BTN","Bhutan",1990,31.0423621624063,488.327431477129,61.2162874391515,10.0118383223406,0.556009229910456,0,0,0,NA,NA,0
"BTN","Bhutan",1991,39.4793354873786,400.634705187075,75.9729858132023,12.2751729438893,0.249693827492942,0,0,0,NA,NA,0
"BTN","Bhutan",1992,42.0921120119101,415.791522568451,91.7608375674865,15.975217361539,NA,0,0,0,NA,NA,0
"BTN","Bhutan",1993,47.8568248058352,407.39984249657,78.7559933474217,11.1980165874679,NA,0,0,0,NA,NA,0
"BTN","Bhutan",1994,43.7735679729839,467.008312125283,72.1007793556435,7.00995355009951,NA,0,0,0,NA,NA,0
"BTN","Bhutan",1995,41.7651199520432,530.103676927417,83.8829086495551,9.48754836789369,0.0172122381711195,0,0,0,NA,NA,0
"BTN","Bhutan",1996,42.143634578129,552.873891403681,84.629491433895,8.79001381935162,0.461424354408845,0,0,0,NA,NA,0
"BTN","Bhutan",1997,37.2867282180907,630.447410148304,85.2114372285036,6.50548718269086,-0.198734302841513,0,0,0,NA,NA,0
"BTN","Bhutan",1998,55.6865946001539,638.278962310609,85.5831350923996,10.5855899892463,NA,0,0,0,NA,NA,0
"BTN","Bhutan",1999,58.5995375781584,685.419830628567,85.866205982457,6.77699393553632,0.263020421489478,0,0,0,NA,NA,0
"BTN","Bhutan",2000,45.970158103703,771.924911410619,74.0264971104432,4.01212081070342,NA,0,0,0,NA,NA,0
"BTN","Bhutan",2001,54.9964360247908,812.238210772056,71.0945747295588,3.41478946111594,NA,0,0,0,NA,NA,0
"BTN","Bhutan",2002,70.0250730771053,895.799489930972,70.2833172005966,2.45535714285714,0.433615900118682,0,0,0,NA,NA,0
"BTN","Bhutan",2003,77.3528202547004,1022.38240311018,72.8499006593611,2.57230861693339,0.516969908871867,0,0,0,NA,NA,0
"BTN","Bhutan",2004,83.5882778970017,1130.35934606796,89.0605518004294,4.10593698272958,1.20485866433723,0,0,0,NA,NA,0
"BTN","Bhutan",2005,77.3543597134731,1299.94938578359,97.7434135429344,5.3126310463775,0.721867150911614,0,0,0,NA,NA,0
"BTN","Bhutan",2006,76.7695887569685,1405.6071618158,108.157794891125,5.00045438022541,0.649361841531609,0,0,0,NA,NA,0
"BTN","Bhutan",2007,64.6856311952781,1850.41570433398,106.929022415,5.15611138758463,5.88132297381915,0,0,0,NA,NA,0
"BTN","Bhutan",2008,53.9988211399385,1919.59774896395,101.954235669521,8.32716049382713,0.23863062320184,0,0,0,NA,NA,0
"BTN","Bhutan",2009,61.4121935667988,1918.39599211093,101.559411565244,4.36112219119805,1.37452904839501,0,0,0,NA,NA,0
"BTN","Bhutan",2010,57.6608858212657,2435.5798056672,105.010666693593,7.03638316073019,4.40487201345335,0,0,0,NA,NA,0
"BTN","Bhutan",2011,57.4352950866873,2787.97967608562,102.795600221106,8.848985699468,1.57461513860453,0,0,0,NA,NA,0
"BTN","Bhutan",2012,79.1608314145797,2751.2128864294,94.0450271469571,10.919656944683,1.2354733641673,0,0,0,NA,NA,0
"BTN","Bhutan",2013,89.4459115640474,2679.95217201538,95.0525382780424,8.77638345268213,1.05127659163372,0,0,0,NA,NA,0
"BTN","Bhutan",2014,99.3381192854371,2849.49998647303,87.9342562013295,8.27106093949328,1.12656942719562,0,0,0,NA,NA,0
"BTN","Bhutan",2015,103.230441033963,2954.04081911097,89.6391604595496,4.54814395082205,0.294858179551153,0,0,0,NA,NA,0
"BTN","Bhutan",2016,110.020732525956,3152.30905106786,76.3847528498375,3.21988689395718,0.504099187674602,0,0,0,NA,NA,0
"BTN","Bhutan",2017,113.849547308498,3435.28804735662,76.7884016850221,4.95508366985129,-0.638806366922729,0,0,0,NA,NA,0
"BTN","Bhutan",2018,112.222258298103,3400.20417245342,79.7397203296083,2.72396386183713,0.10255942689779,0,0,0,NA,NA,0
"BTN","Bhutan",2019,111.877606026612,3576.87987100503,76.1235167041505,2.72643037388832,0.475617042344246,0,0,0,NA,NA,0
"BTN","Bhutan",2020,139.831817651251,3191.66906999331,71.8303510394637,5.62936522632508,-0.113401528947433,0,0,0,NA,NA,0
"BTN","Bhutan",2021,125.138819900092,3570.61257980872,77.5824482709826,7.3468144053353,0.244983575408047,0,0,0,NA,NA,0
"BTN","Bhutan",2022,115.015506284534,3711.32767981591,85.5712165226139,5.6391667139637,0.289904655137253,0,0,0,NA,NA,0
"CPV","Cabo Verde",1990,43.2618858141938,817.442925539738,85.9515840306445,10.6535057862491,0.0823097605799336,0,0,0,NA,NA,0
"CPV","Cabo Verde",1991,41.8162246626864,831.61388764249,80.9539693096621,9.55090741310361,0.545399202839722,0,0,0,NA,NA,0
"CPV","Cabo Verde",1992,39.6142534894459,907.847909529157,83.9398899681127,3.11666432682861,0.126125688840816,0,0,0,NA,NA,0
"CPV","Cabo Verde",1993,30.0319888710386,1220.04997868613,60.3064320023898,5.78839590443697,0.743054427415921,0,0,0,NA,NA,0
"CPV","Cabo Verde",1994,43.3045312668364,991.108974352157,71.5634420456064,3.45205833010708,0.523498435615536,0,0,0,NA,NA,0
"CPV","Cabo Verde",1995,44.1865711068566,1165.13832331934,77.5155513809747,8.35152497972927,5.37425869038076,0,0,0,NA,NA,0
"CPV","Cabo Verde",1996,40.7247710946379,1179.51522705182,75.4899678573908,5.96361961777576,5.68310475150467,0,0,0,NA,NA,0
"CPV","Cabo Verde",1997,42.4065840740003,1133.57422614008,85.979346154719,8.55606258148634,2.35964256897109,0,0,0,NA,NA,0
"CPV","Cabo Verde",1998,47.7855002394687,1186.74294773086,81.8814137506275,4.39423509983477,1.3017068264142,0,0,0,NA,NA,0
"CPV","Cabo Verde",1999,56.3006616029225,1326.74466945164,80.9690199640443,4.35643374510453,9.10423779012784,0,0,0,NA,NA,0
"CPV","Cabo Verde",2000,60.8757417668506,1189.51479345891,87.5206083614917,-2.47745668519835,6.34282422287075,0,0,0,NA,NA,0
"CPV","Cabo Verde",2001,62.0508060171613,1223.33055331575,92.1637224974152,3.34996472317894,1.60013112628632,0,0,0,NA,NA,0
"CPV","Cabo Verde",2002,64.0311671711992,1328.57874270666,101.089702293616,1.88453410076765,2.37854487715663,0,0,0,NA,NA,0
"CPV","Cabo Verde",2003,55.2618528555334,1717.97565369655,98.7683808076547,1.18817038620528,4.82213415181345,0,0,0,NA,NA,0
"CPV","Cabo Verde",2004,51.1923988249657,1929.49081468781,101.567169989502,-1.8908217230618,7.312720061603,0,0,0,NA,NA,0
"CPV","Cabo Verde",2005,50.8730033274413,2004.14680417563,104.343839857053,0.41889161285517,8.2812271109681,0,0,0,NA,NA,0
"CPV","Cabo Verde",2006,49.3282468372477,2256.99666191075,117.816697232822,5.36907687065549,11.8764317277784,0,0,0,NA,NA,0
"CPV","Cabo Verde",2007,35.8772938012979,3324.57675212498,94.2062075477847,4.41099704193489,11.6247473388534,0,0,0,NA,NA,0
